Data;Nº clientes com acesso:;Nº pedidos pendentes:;Novos pedidos:;Desistências (Total);De Ativados;De Pendentes;Nº clientes ATIVADOS c/ operações;% cl operações / cl acesso:;Nº clientes ATIVADOS c/ operações;% cl operações / cl acesso:;Nº operações:; Volume negócios: ; Margem líquida: 
2023-06-02;290;2;0;0;0;0;243;83,79%;97;33,45%;16;€4217310,74;€1527,23
2023-06-03;290;2;0;0;0;0;243;83,79%;97;33,45%;0;€0,00;€0,00
2023-06-04;290;2;0;0;0;0;243;83,79%;97;33,45%;0;€0,00;€0,00
2023-06-05;290;2;0;0;0;0;243;83,79%;98;33,79%;15;€1715881,83;€1095,48
2023-06-06;290;2;0;0;0;0;243;83,79%;98;33,79%;7;€915311,01;€491,56
2023-06-07;290;2;0;0;0;0;243;83,79%;98;33,79%;9;€1095366,99;€324,39
2023-06-08;290;2;0;0;0;0;243;83,79%;98;33,79%;0;€0,00;€0,00
2023-06-09;291;2;1;0;1;0;243;83,51%;98;33,68%;20;€21231082,68;€2974,57
2023-06-10;291;2;0;0;0;0;243;83,51%;98;33,68%;0;€0,00;€0,00
2023-06-11;291;2;0;0;0;0;243;83,51%;98;33,68%;0;€0,00;€0,00
2023-06-12;291;2;0;0;0;0;243;83,51%;98;33,68%;11;€1670009,80;€867,21
2023-06-13;291;2;0;0;0;0;243;83,51%;98;33,68%;18;€2311138,24;€1155,70
2023-06-14;291;2;0;0;0;0;243;83,51%;99;34,02%;16;€8030490,26;€2534,23
2023-06-15;291;2;0;0;0;0;243;83,51%;99;34,02%;16;€1660773,34;€1174,52
2023-06-16;291;2;0;0;0;0;243;83,51%;99;34,02%;16;€2493187,57;€1555,99
2023-06-17;291;2;0;0;0;0;243;83,51%;99;34,02%;0;€0,00;€0,00
2023-06-18;291;2;0;0;0;0;243;83,51%;99;34,02%;0;€0,00;€0,00
2023-06-19;291;2;0;0;0;0;243;83,51%;100;34,36%;14;€2830782,29;€1318,70
2023-06-20;291;2;0;0;0;0;243;83,51%;101;34,71%;9;€898952,04;€514,82
2023-06-21;291;2;0;0;0;0;243;83,51%;101;34,71%;7;€680585,30;€579,62
2023-06-22;291;2;0;0;0;0;244;83,85%;103;35,40%;19;€5057126,66;€2571,91
2023-06-23;291;2;0;0;0;0;244;83,85%;103;35,40%;14;€18414338,52;€2335,16
2023-06-24;291;2;0;0;0;0;244;83,85%;103;35,40%;0;€0,00;€0,00
2023-06-25;291;2;0;0;0;0;244;83,85%;103;35,40%;0;€0,00;€0,00
2023-06-26;291;2;0;0;0;0;244;83,85%;103;35,40%;6;€1336494,92;€648,70
2023-06-27;291;2;0;0;0;0;244;83,85%;103;35,40%;4;€921206,06;€107,94
2023-06-28;291;2;0;0;0;0;244;83,85%;103;35,40%;17;€3474372,07;€1830,74
2023-06-29;291;2;0;0;0;0;244;83,85%;103;35,40%;10;€2643433,48;€900,69
2023-06-30;291;2;0;0;0;0;244;83,85%;103;35,40%;12;€2288258,40;€1005,15
2023-07-01;291;2;0;0;0;0;244;83,85%;103;35,40%;0;€0,00;€0,00
2023-07-02;291;2;0;0;0;0;244;83,85%;103;35,40%;0;€0,00;€0,00
2023-07-03;291;3;1;0;0;0;244;83,85%;103;35,40%;5;€26284899,20;€2931,69
2023-07-04;291;3;0;0;0;0;244;83,85%;103;35,40%;9;€14497416,89;€1634,38
2023-07-05;291;3;0;0;0;0;244;83,85%;103;35,40%;7;€1514212,77;€680,76
2023-07-06;291;3;0;0;0;0;244;83,85%;103;35,40%;7;€1216165,20;€535,07
2023-07-07;291;3;0;0;0;0;244;83,85%;104;35,74%;16;€4838060,49;€2305,86
2023-07-08;291;3;0;0;0;0;244;83,85%;104;35,74%;0;€0,00;€0,00
2023-07-09;291;3;0;0;0;0;244;83,85%;104;35,74%;0;€0,00;€0,00
2023-07-10;291;3;0;0;0;0;244;83,85%;105;36,08%;7;€1384997,90;€971,84
2023-07-11;291;3;0;0;0;0;244;83,85%;105;36,08%;16;€1559075,24;€690,04
2023-07-12;291;3;0;0;0;0;244;83,85%;105;36,08%;23;€1214695,74;€707,97
2023-07-13;292;2;0;0;1;0;244;83,56%;105;35,96%;11;€752235,86;€733,98
2023-07-14;292;2;0;0;0;0;244;83,56%;105;35,96%;9;€1184965,05;€841,66
2023-07-15;292;2;0;0;0;0;244;83,56%;105;35,96%;0;€0,00;€0,00
2023-07-16;292;2;0;0;0;0;244;83,56%;105;35,96%;0;€0,00;€0,00
2023-07-17;292;2;0;0;0;0;244;83,56%;105;35,96%;12;€8984665,66;€6702,55
2023-07-18;292;2;0;0;0;0;244;83,56%;105;35,96%;16;€1933340,24;€783,17
2023-07-19;292;2;0;0;0;0;244;83,56%;105;35,96%;16;€1238521,87;€511,80
2023-07-20;292;2;0;0;0;0;244;83,56%;105;35,96%;21;€2575240,58;€1646,04
2023-07-21;292;2;0;0;0;0;244;83,56%;105;35,96%;12;€5101407,22;€4614,41
2023-07-22;292;2;0;0;0;0;244;83,56%;105;35,96%;0;€0,00;€0,00
2023-07-23;292;2;0;0;0;0;244;83,56%;105;35,96%;0;€0,00;€0,00
2023-07-24;292;2;0;0;0;0;244;83,56%;105;35,96%;22;€3359986,59;€1659,47
2023-07-25;292;2;0;0;0;0;244;83,56%;105;35,96%;17;€3892921,44;€2800,66
2023-07-26;292;2;0;0;0;0;244;83,56%;105;35,96%;9;€19068717,93;€2133,30
2023-07-27;292;2;0;0;0;0;244;83,56%;105;35,96%;20;€2293275,82;€1292,66
2023-07-28;292;2;0;0;0;0;244;83,56%;105;35,96%;16;€2140690,16;€1850,96
2023-07-29;292;2;0;0;0;0;244;83,56%;105;35,96%;0;€0,00;€0,00
2023-07-30;292;2;0;0;0;0;244;83,56%;105;35,96%;0;€0,00;€0,00
2023-07-31;292;2;0;0;0;0;244;83,56%;105;35,96%;12;€2232983,75;€859,85
2023-08-01;292;2;0;0;0;0;244;83,56%;105;35,96%;10;€1451001,20;€516,01
2023-08-02;292;2;0;0;0;0;244;83,56%;105;35,96%;10;€967589,83;€516,88
2023-08-03;292;2;0;0;0;0;244;83,56%;105;35,96%;9;€1429889,04;€1337,86
2023-08-04;292;2;0;0;0;0;244;83,56%;105;35,96%;10;€965392,84;€531,69
2023-08-05;292;2;0;0;0;0;244;83,56%;105;35,96%;0;€0,00;€0,00
2023-08-06;292;2;0;0;0;0;244;83,56%;105;35,96%;0;€0,00;€0,00
2023-08-07;292;2;0;0;0;0;244;83,56%;105;35,96%;6;€18533815,70;€1827,94
2023-08-08;292;2;0;0;0;0;244;83,56%;105;35,96%;17;€3172819,19;€1753,28
2023-08-09;292;2;0;0;0;0;244;83,56%;105;35,96%;7;€481755,05;€258,11
2023-08-10;292;2;0;0;0;0;244;83,56%;105;35,96%;13;€1105619,10;€647,26
2023-08-11;292;2;0;0;0;0;244;83,56%;105;35,96%;11;€1271678,92;€627,18
2023-08-12;292;2;0;0;0;0;244;83,56%;105;35,96%;0;€0,00;€0,00
2023-08-13;292;2;0;0;0;0;244;83,56%;105;35,96%;0;€0,00;€0,00
2023-08-14;292;2;0;0;0;0;244;83,56%;105;35,96%;16;€1479957,61;€695,60
2023-08-15;292;2;0;0;0;0;244;83,56%;105;35,96%;4;€561676,40;€282,40
2023-08-16;292;2;0;0;0;0;244;83,56%;105;35,96%;12;€1294123,11;€669,53
2023-08-17;292;2;0;0;0;0;244;83,56%;105;35,96%;15;€7148732,17;€450,32
2023-08-18;292;2;0;0;0;0;244;83,56%;105;35,96%;8;€1543960,11;€1308,73
2023-08-19;292;2;0;0;0;0;244;83,56%;105;35,96%;0;€0,00;€0,00
2023-08-20;292;2;0;0;0;0;244;83,56%;105;35,96%;0;€0,00;€0,00
2023-08-21;292;2;0;0;0;0;244;83,56%;105;35,96%;13;€1325416,43;€887,54
2023-08-22;292;2;0;0;0;0;244;83,56%;105;35,96%;16;€2612343,66;€1420,92
2023-08-23;292;2;0;0;0;0;244;83,56%;105;35,96%;10;€1895764,47;€1062,76
2023-08-24;292;2;0;0;0;0;244;83,56%;105;35,96%;8;€1571451,85;€595,51
2023-08-25;292;2;0;0;0;0;244;83,56%;105;35,96%;14;€2378767,58;€795,50
2023-08-26;292;2;0;0;0;0;244;83,56%;105;35,96%;0;€0,00;€0,00
2023-08-27;292;2;0;0;0;0;244;83,56%;105;35,96%;0;€0,00;€0,00
2023-08-28;292;2;0;0;0;0;244;83,56%;105;35,96%;10;€1051943,75;€742,91
2023-08-29;292;2;0;0;0;0;244;83,56%;105;35,96%;11;€1052510,37;€618,34
2023-08-30;292;2;0;0;0;0;244;83,56%;105;35,96%;20;€3648613,09;€1655,03
2023-08-31;292;2;0;0;0;0;244;83,56%;105;35,96%;11;€3930183,23;€1397,62
2023-09-01;292;2;0;0;0;0;244;83,56%;105;35,96%;15;€1023485,66;€549,44
2023-09-02;292;2;0;0;0;0;244;83,56%;105;35,96%;0;€0,00;€0,00
2023-09-03;292;2;0;0;0;0;244;83,56%;105;35,96%;0;€0,00;€0,00
2023-09-04;292;2;0;0;0;0;244;83,56%;105;35,96%;7;€691528,30;€459,93
2023-09-05;292;2;0;0;0;0;244;83,56%;105;35,96%;15;€3279914,31;€1165,96
2023-09-06;292;2;0;0;0;0;244;83,56%;105;35,96%;14;€10467204,55;€2223,79
2023-09-07;292;2;0;0;0;0;244;83,56%;105;35,96%;12;€1258716,54;€1116,85
2023-09-08;292;2;0;0;0;0;244;83,56%;105;35,96%;14;€22730221,04;€2889,89
2023-09-09;292;2;0;0;0;0;244;83,56%;105;35,96%;0;€0,00;€0,00
2023-09-10;292;2;0;0;0;0;244;83,56%;105;35,96%;0;€0,00;€0,00
2023-09-11;292;2;0;0;0;0;244;83,56%;105;35,96%;9;€3490852,81;€1249,19
2023-09-12;292;2;0;0;0;0;244;83,56%;105;35,96%;14;€7096545,75;€2513,16
2023-09-13;292;2;0;0;0;0;244;83,56%;105;35,96%;15;€22059942,41;€3029,63
2023-09-14;292;2;0;0;0;0;244;83,56%;105;35,96%;18;€3709919,90;€1026,51
2023-09-15;292;2;0;0;0;0;244;83,56%;105;35,96%;14;€1099281,35;€855,12
2023-09-16;292;2;0;0;0;0;244;83,56%;105;35,96%;0;€0,00;€0,00
2023-09-17;292;2;0;0;0;0;244;83,56%;105;35,96%;0;€0,00;€0,00
2023-09-18;292;2;0;0;0;0;244;83,56%;105;35,96%;6;€1500079,09;€375,83
2023-09-19;292;2;0;0;0;0;244;83,56%;106;36,30%;29;€4789177,22;€2093,01
2023-09-20;292;2;0;0;0;0;244;83,56%;106;36,30%;11;€3925027,09;€1162,56
2023-09-21;292;2;0;0;0;0;244;83,56%;106;36,30%;12;€1988108,69;€613,36
2023-09-22;292;2;0;0;0;0;244;83,56%;106;36,30%;14;€6220868,26;€3086,85
2023-09-23;292;2;0;0;0;0;244;83,56%;106;36,30%;0;€0,00;€0,00
2023-09-24;292;2;0;0;0;0;244;83,56%;106;36,30%;0;€0,00;€0,00
2023-09-25;292;2;0;0;0;0;244;83,56%;106;36,30%;7;€1743154,92;€979,68
2023-09-26;292;2;0;0;0;0;244;83,56%;106;36,30%;17;€2204891,96;€1247,68
2023-09-27;292;2;0;0;0;0;244;83,56%;106;36,30%;19;€1751965,23;€1021,74
2023-09-28;292;2;0;0;0;0;244;83,56%;106;36,30%;14;€3882124,85;€2035,56
2023-09-29;292;2;0;0;0;0;244;83,56%;106;36,30%;5;€691096,41;€337,54
2023-09-30;292;2;0;0;0;0;244;83,56%;106;36,30%;0;€0,00;€0,00
2023-10-01;292;2;0;0;0;0;244;83,56%;106;36,30%;0;€0,00;€0,00
2023-10-02;292;2;0;0;0;0;244;83,56%;106;36,30%;8;€959501,43;€471,78
2023-10-03;292;2;0;0;0;0;244;83,56%;106;36,30%;8;€1055167,22;€727,37
2023-10-04;292;2;0;0;0;0;244;83,56%;107;36,64%;17;€2000107,64;€759,08
2023-10-05;292;2;0;0;0;0;244;83,56%;107;36,64%;1;€476050,65;€240,10
2023-10-06;292;2;0;0;0;0;244;83,56%;107;36,64%;11;€1183257,33;€662,16
2023-10-07;292;2;0;0;0;0;244;83,56%;107;36,64%;0;€0,00;€0,00
2023-10-08;292;2;0;0;0;0;244;83,56%;107;36,64%;0;€0,00;€0,00
2023-10-09;292;2;0;0;0;0;244;83,56%;107;36,64%;11;€19995364,77;€2222,52
2023-10-10;292;2;0;0;0;0;244;83,56%;107;36,64%;14;€2988787,63;€1466,75
2023-10-11;292;2;0;0;0;0;244;83,56%;108;36,99%;18;€2097210,98;€940,89
2023-10-12;292;2;0;0;0;0;244;83,56%;108;36,99%;19;€7068036,74;€3748,61
2023-10-13;292;2;0;0;0;0;244;83,56%;108;36,99%;11;€2445056,80;€696,91
2023-10-14;292;2;0;0;0;0;244;83,56%;108;36,99%;0;€0,00;€0,00
2023-10-15;292;2;0;0;0;0;244;83,56%;108;36,99%;0;€0,00;€0,00
2023-10-16;292;2;0;0;0;0;244;83,56%;108;36,99%;12;€866443,32;€472,56
2023-10-17;292;2;0;0;0;0;244;83,56%;108;36,99%;14;€3935226,45;€1102,47
2023-10-18;292;2;0;0;0;0;244;83,56%;108;36,99%;19;€2230806,28;€1341,98
2023-10-19;292;2;0;0;0;0;244;83,56%;108;36,99%;10;€3713774,02;€1913,21
2023-10-20;292;2;0;0;0;0;244;83,56%;108;36,99%;16;€2908278,60;€1066,52
2023-10-21;292;2;0;0;0;0;244;83,56%;108;36,99%;0;€0,00;€0,00
2023-10-22;292;2;0;0;0;0;244;83,56%;108;36,99%;0;€0,00;€0,00
2023-10-23;292;2;0;0;0;0;244;83,56%;108;36,99%;16;€7358507,84;€2898,86
2023-10-24;292;5;3;0;0;0;244;83,56%;108;36,99%;11;€1425647,27;€771,56
2023-10-25;292;5;0;0;0;0;244;83,56%;108;36,99%;3;€500139,99;€200,23
2023-10-26;292;5;0;0;0;0;244;83,56%;108;36,99%;12;€959506,28;€705,29
2023-10-27;292;5;0;0;0;0;244;83,56%;108;36,99%;12;€4386457,49;€1573,37
2023-10-28;292;5;0;0;0;0;244;83,56%;108;36,99%;0;€0,00;€0,00
2023-10-29;292;5;0;0;0;0;244;83,56%;108;36,99%;0;€0,00;€0,00
2023-10-30;292;5;0;0;0;0;244;83,56%;108;36,99%;5;€219421,19;€67,02
2023-10-31;292;5;0;0;0;0;244;83,56%;108;36,99%;18;€22402357,45;€3103,75
2023-11-01;292;5;0;0;0;0;244;83,56%;108;36,99%;2;€492847,37;€247,24
2023-11-02;292;5;0;0;0;0;244;83,56%;108;36,99%;8;€2335571,91;€1142,53
2023-11-03;292;5;0;0;0;0;244;83,56%;108;36,99%;16;€4038256,32;€1606,20
2023-11-04;292;5;0;0;0;0;244;83,56%;108;36,99%;0;€0,00;€0,00
2023-11-05;292;5;0;0;0;0;244;83,56%;108;36,99%;0;€0,00;€0,00
2023-11-06;292;5;0;0;0;0;244;83,56%;108;36,99%;8;€2728611,77;€2389,19
2023-11-07;292;6;1;0;0;0;244;83,56%;108;36,99%;17;€2423300,08;€1569,22
2023-11-08;292;6;0;0;0;0;244;83,56%;108;36,99%;13;€9522675,59;€3809,34
2023-11-09;292;6;0;0;0;0;244;83,56%;108;36,99%;0;€0,00;€0,00
2023-11-10;292;6;0;0;0;0;244;83,56%;108;36,99%;12;€1941510,64;€788,61
2023-11-11;293;5;0;0;1;0;244;83,28%;108;36,86%;0;€0,00;€0,00
2023-11-12;293;5;0;0;0;0;244;83,28%;108;36,86%;0;€0,00;€0,00
2023-11-13;293;5;0;0;0;0;244;83,28%;108;36,86%;1;€31823,29;€47,59
2023-11-14;293;5;0;0;0;0;244;83,28%;109;37,20%;22;€8725323,67;€4192,78
2023-11-15;293;5;0;0;0;0;244;83,28%;109;37,20%;20;€1789399,73;€839,14
2023-11-16;293;5;0;0;0;0;244;83,28%;109;37,20%;16;€1791914,72;€1105,56
2023-11-17;293;5;0;0;0;0;244;83,28%;109;37,20%;13;€1269738,12;€672,29
2023-11-18;293;5;0;0;0;0;244;83,28%;109;37,20%;0;€0,00;€0,00
2023-11-19;293;5;0;0;0;0;244;83,28%;109;37,20%;0;€0,00;€0,00
2023-11-20;293;5;0;0;0;0;244;83,28%;109;37,20%;16;€976870,68;€555,30
2023-11-21;293;5;0;0;0;0;244;83,28%;109;37,20%;12;€4019629,29;€3071,56
2023-11-22;293;5;0;0;0;0;244;83,28%;109;37,20%;12;€1660708,48;€851,20
2023-11-23;293;5;0;0;0;0;244;83,28%;109;37,20%;6;€11270466,41;€392,35
2023-11-24;293;5;0;0;0;0;244;83,28%;109;37,20%;7;€3316620,76;€1726,93
2023-11-25;293;5;0;0;0;0;244;83,28%;109;37,20%;0;€0,00;€0,00
2023-11-26;293;5;0;0;0;0;244;83,28%;109;37,20%;0;€0,00;€0,00
2023-11-27;293;5;0;0;0;0;244;83,28%;109;37,20%;17;€4426279,84;€1463,87
2023-11-28;293;5;0;0;0;0;245;83,62%;110;37,54%;15;€2053501,85;€1316,74
2023-11-29;293;5;0;0;0;0;245;83,62%;110;37,54%;18;€6591497,10;€2584,75
2023-11-30;293;5;0;0;0;0;245;83,62%;110;37,54%;16;€1834224,24;€962,67
2023-12-01;293;5;0;0;0;0;245;83,62%;110;37,54%;21;€7471196,34;€3587,52
2023-12-02;293;5;0;0;0;0;245;83,62%;110;37,54%;0;€0,00;€0,00
2023-12-03;293;5;0;0;0;0;245;83,62%;110;37,54%;0;€0,00;€0,00
2023-12-04;293;5;0;0;0;0;245;83,62%;110;37,54%;17;€4676149,10;€2622,66
2023-12-05;293;5;0;0;0;0;245;83,62%;111;37,88%;24;€4255962,88;€2325,26
2023-12-06;293;5;0;0;0;0;245;83,62%;111;37,88%;6;€20591715,70;€1999,03
2023-12-07;293;5;0;0;0;0;245;83,62%;111;37,88%;14;€2143868,88;€1187,26
2023-12-08;293;5;0;0;0;0;245;83,62%;111;37,88%;3;€993248,20;€352,66
2023-12-09;293;5;0;0;0;0;245;83,62%;111;37,88%;0;€0,00;€0,00
2023-12-10;293;5;0;0;0;0;245;83,62%;111;37,88%;0;€0,00;€0,00
2023-12-11;293;5;0;0;0;0;245;83,62%;111;37,88%;14;€1059398,51;€378,18
2023-12-12;293;5;0;0;0;0;245;83,62%;111;37,88%;13;€9551746,80;€722,56
2023-12-13;293;5;0;0;0;0;245;83,62%;111;37,88%;13;€3423352,24;€945,55
2023-12-14;293;6;1;0;0;0;245;83,62%;111;37,88%;18;€6296269,24;€4132,45
2023-12-15;294;5;0;0;1;0;245;83,33%;111;37,76%;16;€4206119,11;€1336,70
2023-12-16;294;5;0;0;0;0;245;83,33%;111;37,76%;0;€0,00;€0,00
2023-12-17;294;5;0;0;0;0;245;83,33%;111;37,76%;0;€0,00;€0,00
2023-12-18;294;5;0;0;0;0;245;83,33%;111;37,76%;19;€3865947,51;€1867,13
2023-12-19;294;5;0;0;0;0;245;83,33%;111;37,76%;4;€286216,56;€301,82
2023-12-20;294;5;0;0;0;0;246;83,67%;112;38,10%;9;€4650530,60;€1096,63
2023-12-21;294;5;0;0;0;0;246;83,67%;112;38,10%;11;€2355090,13;€971,09
2023-12-22;294;5;0;0;0;0;246;83,67%;112;38,10%;24;€1328056,09;€618,79
2023-12-23;294;5;0;0;0;0;246;83,67%;112;38,10%;0;€0,00;€0,00
2023-12-24;294;5;0;0;0;0;246;83,67%;112;38,10%;0;€0,00;€0,00
2023-12-25;294;5;0;0;0;0;246;83,67%;112;38,10%;0;€0,00;€0,00
2023-12-26;294;5;0;0;0;0;246;83,67%;112;38,10%;3;€355789,26;€177,64
2023-12-27;294;5;0;0;0;0;246;83,67%;113;38,44%;19;€7900654,11;€3361,94
2023-12-28;294;5;0;0;0;0;246;83,67%;114;38,78%;32;€10840303,40;€5460,41
2023-12-29;294;5;0;0;0;0;246;83,67%;114;38,78%;4;€794133,86;€394,45
2023-12-30;294;5;0;0;0;0;246;83,67%;114;38,78%;0;€0,00;€0,00
2023-12-31;294;5;0;0;0;0;246;83,67%;114;38,78%;0;€0,00;€0,00
2024-01-01;294;5;0;0;0;0;246;83,67%;0;0,00%;0;€0,00;€0,00
2024-01-02;294;5;0;0;0;0;246;83,67%;7;2,38%;17;€4453983,48;€1427,37
2024-01-03;294;5;0;0;0;0;246;83,67%;10;3,40%;11;€1597915,16;€742,00
2024-01-04;294;5;0;0;0;0;246;83,67%;10;3,40%;4;€302371,82;€183,86
2024-01-05;294;5;0;0;0;0;246;83,67%;14;4,76%;9;€19006190,73;€2130,12
2024-01-06;294;5;0;0;0;0;246;83,67%;14;4,76%;0;€0,00;€0,00
2024-01-07;294;5;0;0;0;0;246;83,67%;14;4,76%;0;€0,00;€0,00
2024-01-08;294;5;0;0;0;0;246;83,67%;18;6,12%;15;€2711076,64;€1717,36
2024-01-09;294;5;0;0;0;0;246;83,67%;22;7,48%;12;€6215763,92;€2362,75
2024-01-10;294;5;0;0;0;0;246;83,67%;24;8,16%;6;€904508,31;€817,50
2024-01-11;294;5;0;0;0;0;246;83,67%;25;8,50%;15;€3089659,04;€1639,17
2024-01-12;294;5;0;0;0;0;246;83,67%;26;8,84%;4;€2997189,43;€393,66
2024-01-13;294;5;0;0;0;0;246;83,67%;26;8,84%;0;€0,00;€0,00
2024-01-14;294;5;0;0;0;0;246;83,67%;26;8,84%;0;€0,00;€0,00
2024-01-15;294;6;1;0;0;0;246;83,67%;27;9,18%;9;€1402288,92;€1156,57
2024-01-16;294;6;0;0;0;0;246;83,67%;29;9,86%;8;€3583446,38;€795,95
2024-01-17;294;7;1;0;0;0;246;83,67%;31;10,54%;6;€566464,25;€579,85
2024-01-18;294;7;0;0;0;0;246;83,67%;33;11,22%;10;€698065,97;€394,46
2024-01-19;294;7;0;0;0;0;246;83,67%;33;11,22%;19;€2116262,74;€878,41
2024-01-20;294;7;0;0;0;0;246;83,67%;33;11,22%;0;€0,00;€0,00
2024-01-21;294;7;0;0;0;0;246;83,67%;33;11,22%;0;€0,00;€0,00
2024-01-22;295;6;0;0;1;0;246;83,39%;35;11,86%;9;€834142,18;€560,79
2024-01-23;295;6;0;0;0;0;246;83,39%;38;12,88%;16;€11744123,09;€8937,63
2024-01-24;295;6;0;0;0;0;246;83,39%;42;14,24%;12;€7747547,11;€5407,16
2024-01-25;295;6;0;0;0;0;246;83,39%;43;14,58%;9;€2027163,66;€987,53
2024-01-26;295;6;0;0;0;0;246;83,39%;43;14,58%;9;€3219902,40;€2105,70
2024-01-27;295;6;0;0;0;0;246;83,39%;43;14,58%;0;€0,00;€0,00
2024-01-28;295;6;0;0;0;0;246;83,39%;43;14,58%;0;€0,00;€0,00
2024-01-29;295;6;0;0;0;0;246;83,39%;44;14,92%;12;€2633960,43;€892,72
2024-01-30;295;6;0;0;0;0;246;83,39%;44;14,92%;0;€0,00;€0,00
2024-01-31;295;6;0;0;0;0;246;83,39%;44;14,92%;4;€771858,94;€465,66
2024-02-01;295;6;0;0;0;0;246;83,39%;45;15,25%;13;€14045341,35;€12907,17
2024-02-02;295;6;0;0;0;0;246;83,39%;46;15,59%;13;€2135020,24;€797,41
2024-02-03;295;6;0;0;0;0;246;83,39%;46;15,59%;0;€0,00;€0,00
2024-02-04;295;6;0;0;0;0;246;83,39%;46;15,59%;0;€0,00;€0,00
2024-02-05;295;6;0;0;0;0;246;83,39%;46;15,59%;6;€2761542,65;€558,56
2024-02-06;295;7;1;0;0;0;246;83,39%;46;15,59%;7;€19305283,19;€2193,38
2024-02-07;295;7;0;0;0;0;246;83,39%;46;15,59%;10;€520589,43;€390,65
2024-02-08;295;7;0;0;0;0;246;83,39%;47;15,93%;8;€1464913,21;€1077,96
2024-02-09;295;7;0;0;0;0;246;83,39%;47;15,93%;8;€19679837,04;€2302,38
2024-02-10;295;7;0;0;0;0;246;83,39%;47;15,93%;0;€0,00;€0,00
2024-02-11;295;7;0;0;0;0;246;83,39%;47;15,93%;0;€0,00;€0,00
2024-02-12;295;7;0;0;0;0;246;83,39%;47;15,93%;9;€9583094,04;€509,90
2024-02-13;295;7;0;0;0;0;246;83,39%;47;15,93%;7;€1167389,60;€733,21
2024-02-14;295;7;0;0;0;0;246;83,39%;49;16,61%;9;€2030296,18;€773,78
2024-02-15;295;7;0;0;0;0;246;83,39%;52;17,63%;8;€708627,69;€452,99
2024-02-16;295;7;0;0;0;0;246;83,39%;53;17,97%;18;€4930765,07;€2253,32
2024-02-17;295;7;0;0;0;0;246;83,39%;53;17,97%;0;€0,00;€0,00
2024-02-18;295;7;0;0;0;0;246;83,39%;53;17,97%;0;€0,00;€0,00
2024-02-19;295;7;0;0;0;0;246;83,39%;53;17,97%;6;€831574,17;€362,44
2024-02-20;295;7;0;0;0;0;246;83,39%;54;18,31%;16;€4043373,28;€2043,31
2024-02-21;295;7;0;0;0;0;246;83,39%;54;18,31%;6;€1446378,30;€596,75
2024-02-22;296;6;0;0;1;0;246;83,11%;56;18,92%;11;€3110891,68;€944,90
2024-02-23;296;6;0;0;0;0;246;83,11%;59;19,93%;11;€5458537,84;€2387,11
2024-02-24;296;6;0;0;0;0;246;83,11%;59;19,93%;0;€0,00;€0,00
2024-02-25;296;6;0;0;0;0;246;83,11%;59;19,93%;0;€0,00;€0,00
2024-02-26;296;6;0;0;0;0;246;83,11%;60;20,27%;3;€1059558,85;€340,62
2024-02-27;296;6;0;0;0;0;246;83,11%;60;20,27%;7;€863298,40;€430,83
2024-02-28;296;7;1;0;0;0;246;83,11%;60;20,27%;8;€1193043,52;€801,50
2024-02-29;296;7;0;0;0;0;246;83,11%;60;20,27%;8;€861159,72;€492,60
2024-03-01;296;7;0;0;0;0;246;83,11%;61;20,61%;5;€264514,35;€309,33
2024-03-02;296;7;0;0;0;0;246;83,11%;61;20,61%;0;€0,00;€0,00
2024-03-03;296;7;0;0;0;0;246;83,11%;61;20,61%;0;€0,00;€0,00
2024-03-04;296;7;0;0;0;0;246;83,11%;62;20,95%;4;€466272,28;€264,40
2024-03-05;296;7;0;0;0;0;246;83,11%;64;21,62%;17;€1840155,62;€1296,66
2024-03-06;297;5;0;1;1;1;246;82,83%;66;22,22%;14;€21936022,63;€5281,34
2024-03-07;297;5;0;0;0;0;246;82,83%;66;22,22%;7;€2183785,81;€909,58
2024-03-08;297;6;1;0;0;0;246;82,83%;66;22,22%;12;€3585919,43;€1150,95
2024-03-09;297;6;0;0;0;0;246;82,83%;66;22,22%;0;€0,00;€0,00
2024-03-10;297;6;0;0;0;0;246;82,83%;66;22,22%;0;€0,00;€0,00
2024-03-11;297;6;0;0;0;0;246;82,83%;67;22,56%;14;€1598014,61;€809,47
2024-03-12;297;6;0;0;0;0;246;82,83%;68;22,90%;12;€947734,44;€709,79
2024-03-13;297;6;0;0;0;0;246;82,83%;68;22,90%;6;€580578,89;€443,73
2024-03-14;297;6;0;0;0;0;246;82,83%;68;22,90%;6;€2046485,84;€982,57
2024-03-15;297;6;0;0;0;0;246;82,83%;69;23,23%;6;€842638,89;€492,24
2024-03-16;297;6;0;0;0;0;246;82,83%;69;23,23%;0;€0,00;€0,00
2024-03-17;297;6;0;0;0;0;246;82,83%;69;23,23%;0;€0,00;€0,00
2024-03-18;297;6;0;0;0;0;246;82,83%;69;23,23%;7;€808035,42;€442,82
2024-03-19;297;6;0;0;0;0;246;82,83%;69;23,23%;11;€2343919,61;€1610,93
2024-03-20;297;6;0;0;0;0;246;82,83%;69;23,23%;9;€2544493,76;€558,43
2024-03-21;297;6;0;0;0;0;246;82,83%;69;23,23%;7;€6492150,25;€3084,13
2024-03-22;297;6;0;0;0;0;246;82,83%;69;23,23%;12;€4632884,57;€1523,46
2024-03-23;297;6;0;0;0;0;246;82,83%;69;23,23%;0;€0,00;€0,00
2024-03-24;297;6;0;0;0;0;246;82,83%;69;23,23%;0;€0,00;€0,00
